product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,user_name
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",699,999,30%,3.5,"15,295",AEU3E6TTMRR3RHIFOK3IF6XYSDLQ,HARDIK A.
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,799,3990,80%,4.3,"27,139",AEDCAWW6MGT4UO4RRH7NOK3EH5SA,Mananveer singh
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C Lightning Boult Fast Charging (10Mins=100Mins), BoomX Tech Bass, ENC, IPX5 in Ear Earbuds with mic (Green)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1399,5499,75%,3.9,"9,504",AGGSPBWHNKPM222VK2PCN4PHRMWQ,Ruman
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,519,1350,62%,4.3,"30,058",AHTYSJ2UVZO5LT77K37P423ZMQXQ,Akash Kumar
B092X94QNQ,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP  Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499,3990,62%,4.1,"1,09,864",AFLLCZFPCLWLDKVX63KDI75LX7EA,Srikar Kandikonda
B0846D5CBP,"Casio FX-991ES Plus-2nd Edition Scientific Calculator, Black",OfficeProducts|OfficeElectronics|Calculators|Scientific,1295,1295,0%,4.5,"5,760",AFES6HMBN5CAV5HWKASX5HS743BA,Vajrala s.
B00KXULGJQ,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Extends Wifi to Smart Home & Alexa Devices (RE200)",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1889,5499,66%,4.2,"49,551",AETEHTDQT4GMZAJW5NTRO77AQBZA,Amazon Customer
B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",455,1490,69%,4.1,"1,61,677",AFG3EU556AXTCQXSTGYD2ACM5H6Q,Tanu
B08LPJZSSW,"DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote, Flexible Gorilla Stand for DSLR & Action Cameras",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,399,995,60%,3.9,"21,372",AFIVMGZO74QYOK7KXVJMFH36PTPA,A. Dubey
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,1059,3999,74%,4.3,"1,40,035",AGQT36ICAXRXAG4IXZUULJZIH4XQ,Rashmi Joshi
B08CYPB15D,HP 805 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",717,761,6%,4,"7,199",AGQCLZES57R2QEDXM4F4NYKS4BRA,Devendra
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers",39,299,87%,3.5,"15,233",AETHN2CGVNPVX5Y6SAWO6IO7QOEA,Selva sibi
B07JJFSG2B,SanDisk Ultra 128 GB USB 3.0 Pen Drive (Black),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,889,2500,64%,4.3,"55,747",AGEN4ASYZOLVEWYV3Q2CJR42ZOEQ,Brijesh Kamani
B09NR6G588,"Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic, 40H Playtime and Super Fast Charging, Environmental Noise Cancellation for Pro+ Calling and IPX5 Water Resistant (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199,4999,76%,3.8,"14,961",AESKYYTGWJ7VJASMOE6QQUDXSITQ,Kevin Nathan S
B07JPX9CR7,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",569,1299,56%,4.4,"9,275",AGKMK57A4J54JG5OUHPMVGGPVUKQ,Gopinadh.P
B08D11DZ2W,"Boult Audio AirBass PowerBuds with Inbuilt Powerbank, 120H Total Playtime, IPX7 Fully Waterproof, Lightning Boult Type-C Fast Charging, Low Latency Gaming, TWS Earbuds with Pro+ Calling Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499,8999,83%,3.7,"28,324",AEHQYGI5L4FFALBMC5XMT5KXSZCA,Vivek
B07Q7561HD,Eveready 1015 Carbon Zinc AA Battery - 10 Pieces,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,149,180,17%,4.4,644,AH5QYAVG2DRXF32LUKZIPG7KZLDQ,Manish
B0819HZPXL,Zebronics Zeb-Transformer-M Optical USB Gaming Mouse with LED Effect(Black),Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,399,549,27%,4.4,"18,139",AE6QIRYYQXWBXRANCBNV7UQU3C3Q,Dhiraj Bansal
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,191,225,15%,4.4,"7,203",AGARJN3VAP4E6PQYIF74CDF3W6GA,Safiya
B0B9LDCX89,"STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad, Non-Slip Rubber Base, Waterproof Surface, Premium-Textured, Compatible with Laser and Optical Mice(Universe Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",129,999,87%,4.2,491,AGASWLGAJEYSNHPWSR74GSDXU5JQ,muhamad s.
B0765B3TH7,"Gizga Essentials Hard Drive Case Shell, 6.35cm/2.5-inch, Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material, Black",Computers&Accessories|Accessories&Peripherals|HardDiskBags,199,599,67%,4.5,"13,568",AE3GJ4N2G2K4Q6JXYPIQSH4344CQ,Dhirendar
B0B1F6GQPS,"Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Type C Fast Charging, Zen ENC, 14.2 mm BoomX Rich Bass, IPX5, Bluetooth Wireless in Ear Earphones Neckband with mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999,4499,78%,3.8,"3,390",AGCWHOWHOTWSN4J2TFAXUEZZUBXQ,V.W.
B07LG59NPV,"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",899,4499,80%,3.8,"1,03,052",AH3XZBFRJ3T2YATYJK2CNTCARCCQ,Mukesh Maurya
B00AXHBBXU,"Casio FX-82MS 2nd Gen Non-Programmable Scientific Calculator, 240 Functions and 2-line Display, Black",OfficeProducts|OfficeElectronics|Calculators|Scientific,522,550,5%,4.4,"12,179",AHDNZMNGM6UT4M2VPRPLZ7EBWCOQ,Jojo Dominic
B08MCD9JFY,"Tygot 10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet Long Foldable and Lightweight Tripod Stand",Electronics|Cameras&Photography|Flashes|Macro&RinglightFlashes,799,1999,60%,3.8,"12,958",AH2OGGTXFZ6MSSCZB7IRRZPFOJLA,Avnish Kshirsagar
B083RCTXLL,"HP X200 Wireless Mouse with 2.4 GHz Wireless connectivity, Adjustable DPI up to 1600, ambidextrous Design, and 18-Month Long Battery Life. 3-Years Warranty (6VY95AA)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",681,1199,43%,4.2,"8,258",AGQOIAAECVPLYNBEMZOCS6GKZWDA,Reetu Solanki
B08HLZ28QC,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for 12V Router Broadband Modem | Current Surge & Deep Discharge Protection,Computers&Accessories|NetworkingDevices,1199,3490,66%,4.1,"11,716",AGT57G75IGN5AEBU77WPGOUYZMVA,Shraddha
B07GVR9TG7,"TP-Link Archer AC1200 Archer C6 Wi-Fi Speed Up to 867 Mbps/5 GHz + 400 Mbps/2.4 GHz, 5 Gigabit Ports, 4 External Antennas, MU-MIMO, Dual Band, WiFi Coverage with Access Point Mode, Black",Computers&Accessories|NetworkingDevices|Routers,2499,4999,50%,4.4,"35,024",AFZQFX2T6G3DRQ5VN2RLQHKHN7OQ,Pratyush
B0856HY85J,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation, Without Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",1799,4999,64%,4.1,"55,192",AEKZNJLC7X57UF3F4STP3GSIIGJA,Ananthu
B07CD2BN46,Xiaomi Mi Wired in Ear Earphones with Mic Basic with Ultra Deep Bass & Aluminum Alloy Sound Chamber (Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",429,599,28%,4.1,"1,19,466",AHMAO37N3VRBQR5QXRATTM75KHAQ,Kishor Patro
B07PLHTTB4,Zodo 8. 5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",100,499,80%,3.5,"9,638",AES4PVTQ4WEANJ2E2HOJNVVBGQNQ,vasanth
B077T3BG5L,Zebronics ZEB-KM2100 Multimedia USB Keyboard Comes with 114 Keys Including 12 Dedicated Multimedia Keys & with Rupee Key,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",329,399,18%,3.6,"33,735",AHJRPRAXBOIRLYMCRQ4HCACPXDVQ,Sagarjit
B079Y6JZC8,"ZEBRONICS Zeb-Comfort Wired USB Mouse, 3-Button, 1000 DPI Optical Sensor, Plug & Play, for Windows/Mac, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",139,299,54%,3.8,"3,044",AFD574B3LT7V3OO5CRMLVYUWVDLQ,Saikat Chakravorty
B0856HNMR7,"boAt Rockerz 370 On Ear Bluetooth Headphones with Upto 12 Hours Playtime, Cozy Padded Earcups and Bluetooth v5.0, with Mic (Buoyant Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1199,2499,52%,4,"33,584",AFEDVL6QIKT4RDYRHGMUZAU2JSQQ,Sandeep K.
B0B12K5BPM,"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1049,2299,54%,3.9,"1,779",AHUXD3GCY22BRMQLWN5ZEB3TGGAA,Pranav Pacholee
B00LVMTA2A,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,Electronics|GeneralPurposeBatteries&BatteryChargers,225,250,10%,4.4,"26,556",AH3MVZYHGOVNKO5T5EWVT4HK6M7A,Malik
B07TR5HSR9,MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered Wood with Cup Holder (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,656,1499,56%,4.3,"25,903",AGXE6V4HYRRDGH33H3NE7PGF4D4Q,soma sekhar
B0819ZZK5K,"SanDisk Ultra Dual Drive Go USB Type C Pendrive for Mobile (Black, 128 GB, 5Y - SDDDC3-128G-I35)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1109,2800,60%,4.3,"53,464",AEZPNXZLF5U7XEX6TOW3J56C3XDA,Amita
B08QJJCY2Q,"Tizum Mouse Pad/ Computer Mouse Mat with Anti-Slip Rubber Base | Smooth Mouse Control | Spill-Resistant Surface for Laptop, Notebook, MacBook, Gaming, Laser/ Optical Mouse, 9.4”x 7.9”, Multicolored","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",169,299,43%,4.4,"5,176",AG7XUAMM5BZSSPCBAQJ3YGYSIPXA,Divya Nancy
B07L5L4GTB,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",309,404,24%,4.4,"8,614",AEQGYJXCSCCNZSPU6KO2ROAMEJXA,Genuine Reviewer
B07L8KNP5F,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",599,1399,57%,3.8,"60,026",AFMBNWKA4H7GP6PAHPYY25A6Z4HQ,ram
B08CF4SCNP,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",299,599,50%,3.8,"3,066",AEZRH2UWC5CQXUVLFUEAYAPXDFGQ,Hariom Mishra
B09XX51X2G,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,449,999,55%,4,"2,102",AHPKWPXNLGMP6BBOUC3MKMDWBIDA,Rahil
B01M72LILF,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",799,1295,38%,4.4,"34,852",AEEYJCTR44VPW4DW537EAZHK5CPQ,Kshitij
B00LZLQ624,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",157,160,2%,4.5,"8,618",AF3GETWWBGMLASY2KKNNBS2VO6DQ,Anirban B.
B09GB5B4BK,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",599,899,33%,4,"4,018",AEDZXGGZW3ZS22XINYAPXX347GKA,Wajiha
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,479,599,20%,4.3,"11,687",AE3PTJFRVU3YM5YFYN3ICDA5X6FA,Rameez Khan
B09PL79D2X,"boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx  Tech, Beast  Mode(Low Latency Upto 60ms) for Gaming, with Mic, ASAP  Charge, 20H Playtime, Bluetooth v5.2, IPX4 & IWP (Cool Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1598,2990,47%,3.8,"11,015",AFWDV7TXGNYDA54LFNRDRJBTBH4A,Alif Rahaman
B098K3H92Z,"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,599,899,33%,4.3,"95,116",AGO7FWIRBIVDDEAYX2UI6DP4G6GA,Noble P Mathew
B084PJSSQ1,"SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive (Silver, 128 GB, 5Y - SDDDC4-128G-I35)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1299,3000,57%,4.3,"23,022",AHOXZCFLXIOIPGI7DXYFAI2644UQ,Arun
B097R25DP7,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics|WearableTechnology|SmartWatches,1599,4999,68%,4,"67,951",AHECNVXSW6REC5TOGBH6OJXIBL4A,Ankita Dwivedi
B097C564GC,"rts [2 Pack] Mini USB C Type C Adapter Plug, Type C Female to USB A Male Charger Charging Cable Adapter Converter compatible for iPhone, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad Silver",Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,294,4999,94%,4.3,"4,426",AGO5SRT3ESLNL5WTRQFD5BSIYPQA,Naga Sai Gadagottu
B08CYNJ5KY,HP 682 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",828,861,4%,4.2,"4,567",AHCS34T4DOHWPNKZ2G3W76AITIKA,Hrishikesh
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",745,795,6%,4,"13,797",AE4XKNCRFDT42UVC2DCKMIXW4MVQ,kishorekr
B074CWD7MS,"Digitek DTR 550 LW (67 Inch) Tripod For DSLR, Camera |Operating Height: 5.57 Feet | Maximum Load Capacity up to 4.5kg | Portable Lightweight Aluminum Tripod with 360 Degree Ball Head | Carry Bag Included (Black) (DTR 550LW)",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|CompleteTripodUnits,1549,2495,38%,4.4,"15,137",AEACCLBAYRCRJLUMTQVS5JSOYYVA,Joel Thomas
B00A0VCJPI,"TP-Link TL-WA850RE Single_Band 300Mbps RJ45 Wireless Range Extender, Broadband/Wi-Fi Extender, Wi-Fi Booster/Hotspot with 1 Ethernet Port, Plug and Play, Built-in Access Point Mode, White",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1469,2499,41%,4.2,"1,56,638",AG2X6MXVRQJD5VE7SYKNUNWVOQRQ,Satya Sai Behera
B00UGZWM2I,COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",198,800,75%,4.1,"9,344",AENFXWHBX7R7PZG2Q67PXLFGPHAQ,Ghazal
B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Electronics|Cameras&Photography|Accessories|Film,549,549,0%,4.5,"4,875",AHVAI77H64YMRRMLITKJ5FPYALPQ,Nidhi
B09DG9VNWB,"Samsung Galaxy Watch4 Bluetooth(4.4 cm, Black, Compatible with Android only)",Electronics|WearableTechnology|SmartWatches,12000,29999,60%,4.3,"4,744",AEPLUJYB5UT2XVP7A2NSNSCOCVLA,Kshitij D.
B09Y5MP7C4,"Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Charcoal Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299,3499,63%,3.9,"12,452",AHLPMR4VVPOQ2YOHBFOZ55D7OUVQ,Achint
B01DJJVFPC,"Duracell Ultra Alkaline AAA Battery, 8 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,269,315,15%,4.5,"17,810",AFPSD5MVTPICFIXY5LKKTXSG7ZEA,Aadi Injal
B07DFYJRQV,"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Angled Earbuds for Comfort fit (Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",799,1499,47%,4.1,"53,648",AFFSKDBFEU4DW4HMBLQ52IQXBHZA,Amazon Customer
B08L879JSN,"Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports I Eye Care Features Like Bluelight Shield, Flickerless & Comfy View (Black)",Computers&Accessories|Monitors,6299,13750,54%,4.2,"2,014",AEKLUZARDMPMWERNPZFR6JD3BYBA,Mr. Nøbødy
B08TDJNM3G,"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colors May Vary, Small) - Set of 2 Pieces",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,59,59,0%,3.8,"5,958",AEJGZNKM5ZGH6UY2YX537NWNWYDQ,Ravi Kumar s/o Devraj
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,571,999,43%,4.3,"38,221",AFGPLYW6L6FYUGQDND7QGCRL2H2Q,suraj
B07YNTJ8ZM,"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Green)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,549,999,45%,3.9,"64,705",AFQ44B5ISCXUWKFHZL7HTRTYWZKA,Bhuwaneshwar kathlane
B07KR5P3YD,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",448,699,36%,3.9,"17,348",AE35OI7LDTOKU32IFQ3GQX5AOKFQ,lucky
B08FB2LNSZ,"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds with Pure Bass, BT 5.0, Dual Pairing, Type C & Voice Assistant Support (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499,2999,50%,3.7,"87,798",AGZCXPBXKXIEQTY4AH7KM6OPQW3Q,Amazonnig
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",Electronics|Cameras&Photography|Accessories|Cleaners|CleaningKits,299,499,40%,4.2,"24,432",AFAVJJJRDJZCFKPZ4ACGTYBLRJBQ,Siddharth suman
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,579,1400,59%,4.3,"1,89,104",AF7IXQKBUL6NEIQG4R53LMJJUGXQ,Neeraj Vishwakarma
B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2499,3299,24%,4.2,"93,112",AF3HHR5VANS5ZX2IATPSOZDFEP7A,Maxrock89
B086WMSCN3,"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199,5999,80%,3.9,"47,521",AEU6MYQDUVKLBHRXLKVRUIEWLX6Q,Narasimha Rao
B003B00484,Duracell Plus AAA Rechargeable Batteries (750 mAh) Pack of 4,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,399,499,20%,4.3,"27,201",AG2ICOYPSOV5SGBKFEYHGKCNK7PA,T N Sivaji
B003L62T7W,"Logitech B100 Wired USB Mouse, 3 yr Warranty, 800 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",279,375,26%,4.3,"31,534",AE6DY6YWTSSE3XNHDXZDGQM2JL2Q,Uday Joglekar
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",137,160,14%,4.4,"6,537",AGQBRQKHB6V2GKNP5NQCBG3TZFPQ,Hamsavarthini
B00NNQMYNE,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",Computers&Accessories|Accessories&Peripherals|HardDiskBags,299,499,40%,4.5,"21,010",AGK3NNXG44TLWHYTJ2OAY4JMD3VA,Souradip
B0B217Z5VK,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1799,3999,55%,3.9,"3,517",AH2QFGBZYKJDYPAKHEEXUKLZDYTQ,RAHUL GOUD
B07B88KQZ8,"JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, JBL Signature Sound, Vibrant Color Options with IPX7 Waterproof & AUX (Blue)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1999,2999,33%,4.3,"63,899",AEWM6BXJQ76ZA3JH3TEG3ORMEDCA,Murali am
B07Z3K96FR,Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,399,1499,73%,4.1,"5,730",AFUWVHBC2SCTJ7VEAWEIEYW5V4KA,Dakshvir Singh
